Dolichandra unguis-cati	ARG(BAI, CAT, CHA, COR, COS, ERI, FOR, JUJ, LPA, MIS, SAL, SFE, TUC) / BRA(PAR, RGS, SCA) / PRY(APA, APY, AMA, CAU, CAA, CAN, CEN, CON, COA, GUA, ITA, MIE, ÑEE, NAS, PAI, PHA, SPE) / URY(ART, COL, FLA, MON, RNO, RIV, SJO)
Dolichlasium lagascae	ARG(LPA, LRI, MEN, NEU, SJU, SCR)
Dolichopsis ligulata	PRY(COA, SPE)
Dolichopsis paraguariensis	ARG(CHA, COS, ERI, FOR, SAL, SFE) / BRA(Fuera del área del proyecto) / PRY(APY, BOQ, CAA, ÑEE, PHA)
Doliocarpus dentatus	BRA(Fuera del área del proyecto) / PRY(APA, AMA, SPE)
Doliocarpus glomeratus	BRA(PAR)
Doliocarpus schottianus	BRA(PAR, SCA)
Domeykoa oppositifolia	CHL(ANT, ATA)
Domeykoa perennis	CHL(ANT, ATA)
Donatia fascicularis	ARG(TDF) / CHL(BIO, ARA, LLA, AIS, MAG)
Doniophyton anomalum	ARG(CAT, CHU, JUJ, LPA, MEN, NEU, RNE, SAL, SCR, SJU) / CHL(ARA)
Doniophyton weddellii	ARG(CAT, JUJ, LRI, MEN, NEU, SAL, SJU) / CHL(ANT, ATA, COQ, RME)
Dorstenia brasiliensis	ARG(BAI, CHA, COS, ERI, FOR, MIS) / BRA(PAR, RGS) / PRY(APY, AMA, CAU, CEN, CHO, COA, GUA, ÑEE, PHA, SPE) / URY(ART, COL, FLA, MAL, MON, RIV, SAO, TAC)
Dorstenia carautae	BRA(PAR, SCA)
Dorstenia cayapia ssp. paraguariensis	BRA(Fuera del área del proyecto) / PRY(AMA, CON, COA, SPE)
Dorstenia cayapia ssp. vitifolia	BRA(PAR)
Dorstenia hirta	BRA(PAR)
Dorstenia tenuis	ARG(CHA, COS, MIS) / BRA(PAR, RGS, SCA) / PRY(AMA)
Dorstenia urceolata	BRA(PAR)
Doryopteris acutiloba	BRA(PAR, SCA)
Doryopteris adornata	ARG(JUJ, SAL) / BRA(Fuera del área del proyecto) / PRY(APY)
Doryopteris angustata	BRA(RGS)
Doryopteris arifolia	ARG(CHA, COS, ERI, JUJ, MIS, SAL, TUC) / BRA(PAR, RGS, SCA) / PRY(APA, APY, CAA, CAN, ITA)
Doryopteris collina	ARG(MIS) / BRA(PAR, SCA) / PRY(COA, GUA, PAI)
Doryopteris concolor	ARG(BAI, CAT, CHA, COR, COS, ERI, FOR, JUJ, MIS, SAL, SJU, SLU, SFE, SDE, TUC) / BRA(PAR, RGS, SCA) / PRY(AMA, CAU, CAA, CAN, COA, ÑEE, PAI, SPE) / URY(ART, DUR, FLA, RNO, SAO)
Doryopteris lorentzii	ARG(CHA, COR, COS, MIS, SAL, SFE, TUC) / BRA(PAR, RGS, SCA) / PRY(COA, ITA) / URY(ART, CLA, PAY, RNO)
Doryopteris nobilis	ARG(CHA, COS, FOR, JUJ, MIS, SAL, TUC) / BRA(PAR, RGS, SCA) / PRY(APA, AMA, CAU, CAA, CAN, ITA, PAI, SPE) / URY(RIV)
Doryopteris ornithopus	BRA(PAR)
Doryopteris pentagona	ARG(CHA, COS, FOR, JUJ, MIS, SAL, TUC) / BRA(PAR, RGS, SCA) / PRY(CAN, ÑEE, PAI, SPE)
Doryopteris rediviva	BRA(PAR, SCA)
Doryopteris rivalis	BRA(RGS, SCA)
Doryopteris sagittifolia	BRA(PAR, SCA)
Doryopteris stierii	BRA(RGS, SCA)
Doryopteris triphylla	ARG(BAI, CAT, COR, COS, MIS, SAL, TUC) / BRA(PAR, RGS, SCA) / PRY(APY, AMA, CEN, COA, PAI) / URY(MAL, MON)
Downingia pusilla	ARG(CHU, NEU, RNE, SCR) / CHL(COQ, VAL, LBO, MAU, BIO, ARA, RME)
Draba burkartiana	ARG(CAT, SAL, TUC)
Draba funiculosa	ARG(SCR, TDF) / CHL(MAG)
Draba gilliesii	ARG(CHU, LRI, MEN, NEU, RNE, SJU, SCR) / CHL(COQ, VAL, LBO, MAU, BIO, ARA, LLA, AIS, MAG, RME)
Draba lapaziana	ARG(SAL, TUC)
Draba loayzana	ARG(CAT, JUJ, SAL, TUC)
Draba macleanii	ARG(CAT, JUJ, LRI, SAL, TUC) / CHL(TAR)
Draba magellanica	ARG(CAT, CHU, LRI, MEN, NEU, SCR, TDF) / CHL(AIS, MAG)
Draba pusilla	ARG(MEN, NEU, RNE, SCR, SJU) / CHL(COQ, LBO, MAU, MAG, RME)
Draba thlaspiformis	CHL(RME)
Draba tucumanensis	ARG(CAT, JUJ, LRI, MEN, SAL, TUC)
Draba verna	ARG(CHU, COS, ERI, MEN, NEU, RNE, SCR, TDF) / CHL(BIO, MAG, RME)
Dracontium margaretae	BRA(Fuera del área del proyecto) / PRY(APY)
Drapetes muscosus	ARG(SCR, TDF) / CHL(MAG)
Drimys andina	CHL(BIO, ARA, LLA)
Drimys angustifolia	BRA(PAR, RGS, SCA)
Drimys brasiliensis ssp. brasiliensis	BRA(PAR, RGS)
Drimys brasiliensis ssp. sylvatica	BRA(PAR, RGS, SCA) / PRY(GUA)
Drimys confertifolia	CHL(JFE)
Drimys winteri var. winteri	ARG(CHU, NEU, RNE, SCR, TDF) / CHL(MAU, ARA, LLA, AIS, MAG)
Drimys winteri var. chilensis	CHL(COQ, VAL, LBO, MAU, BIO, ARA, LLA, AIS, RME)
Drosera brevifolia	ARG(COS, ERI, MIS) / BRA(PAR, RGS, SCA) / PRY(COA) / URY(CAS, MAL)
Drosera capillaris	BRA(RGS, SCA) / PRY(PAI)
Drosera communis	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, AMA, CAU, CAN, PAI)
Drosera latifolia	BRA(PAR, SCA)
Drosera montana	BRA(PAR, SCA)
Drosera uniflora	ARG(SCR, TDF) / CHL(BIO, ARA, LLA, AIS, MAG)
Dryadella aviceps	BRA(PAR)
Dryadella edwallii	BRA(PAR, SCA)
Dryadella liliputiana	BRA(PAR, RGS, SCA)
Dryadella zebrina	BRA(RGS, SCA)
Drymaria cordata	ARG(CAT, COR, COS, JUJ, LRI, MIS, SAL, SDE, TUC) / BRA(PAR, RGS) / CHL(ANT) / PRY(CEN, COA, GUA, PAI) / URY(ROC)
Drymaria engleriana var. devia	CHL(TAR)
Drymaria glandulosa	ARG(CAT, COR, JUJ, LRI, SAL, SDE, TUC)
Drymaria ovata	ARG(TUC)
Drymaria paposana	CHL(ANT)
Drymaria villosa	ARG(JUJ, SAL)
Dryopteris dilatata	ARG(TDF)
Dryopteris filix-mas	ARG(NEU, RNE) / CHL(LLA)
Dryopteris patula	ARG(JUJ, SAL, TUC) / BRA(Fuera del área del proyecto)
Dryopteris wallichiana	ARG(CAT, JUJ, SAL, TUC)
Duchesnea indica	ARG(BAI, ERI, JUJ, SAL, TUC) / BRA(PAR, RGS, SCA) / CHL(VAL, MAU, ARA, LLA, RME) / URY(MON)
Duguetia furfuracea	BRA(PAR) / PRY(AMA, CAU, CAN, CON, PHA, SPE)
Duguetia lanceolata	BRA(PAR, RGS, SCA)
Duguetia phaeoclados	BRA(Fuera del área del proyecto) / PRY(AMA, CON)
Dunalia brachyacantha	ARG(CAT, COR, JUJ, SAL, TUC)
Dunalia spinosa	CHL(TAR)
Duranta erecta var. erecta	BRA(PAR) / PRY(GUA)
Duranta erecta var. grandiflora	ARG(MIS)
Duranta serratifolia	ARG(CAT, JUJ, SAL, TUC)
Duranta vestita var. glabrescens	ARG(COS, MIS) / BRA(RGS)
Duseniella patagonica	ARG(CHU, LPA, MEN, NEU, RNE, SCR)
Dyckia affinis	PRY(PAI)
Dyckia agudensis	BRA(RGS)
Dyckia alba	BRA(RGS)
Dyckia bracteata	BRA(PAR)
Dyckia brevifolia	BRA(SCA)
Dyckia cabrerae	BRA(SCA)
Dyckia choristaminea	BRA(RGS)
Dyckia commixta	BRA(PAR) / PRY(COA)
Dyckia crocea	BRA(PAR)
Dyckia delicata	BRA(RGS)
Dyckia deltoidea	BRA(PAR)
Dyckia distachya	ARG(MIS) / BRA(RGS, SCA) / PRY(APA)
Dyckia domfelicianensis	BRA(RGS)
Dyckia dusenii	BRA(PAR, SCA)
Dyckia elisabethae	BRA(RGS)
Dyckia encholirioides var. encholirioides	BRA(PAR, RGS, SCA)
Dyckia encholirioides var. rubra	BRA(SCA)
Dyckia exserta	BRA(RGS) / PRY(AMA)
Dyckia ferox	ARG(CHA, COS, ERI, FOR, MIS, SAL, SFE) / BRA(PAR) / PRY(COA, PAI)
Dyckia floribunda var. floribunda	ARG(CAT, COR, JUJ, LRI, SAL, SJU, SLU) / PRY(PAI)
Dyckia fosteriana var. fosteriana	BRA(PAR)
Dyckia fosteriana var. robustior	BRA(PAR)
Dyckia frigida	BRA(PAR)
Dyckia gracilis	ARG(CHA)
Dyckia hatschbachii	BRA(PAR)
Dyckia hebdingii	BRA(RGS)
Dyckia ibicuiensis	BRA(RGS)
Dyckia ibiramensis	BRA(SCA)
Dyckia insignis	PRY(CON)
Dyckia irmgardiae	BRA(RGS)
Dyckia julianae	BRA(RGS)
Dyckia leptostachya	ARG(CHA, COS, ERI) / BRA(PAR, RGS, SCA) / PRY(CAU, CEN, COA)
Dyckia lutziana	BRA(PAR)
Dyckia maritima	BRA(RGS, SCA)
Dyckia microcalyx var. ostenii	ARG(MIS) / BRA(PAR)
Dyckia microcalyx var. microcalyx	BRA(PAR) / PRY(APA, GUA, PAI)
Dyckia minarum	BRA(SCA)
Dyckia mitis	ARG(MIS)
Dyckia monticola	BRA(SCA)
Dyckia niederleinii	ARG(MIS)
Dyckia polycladus	BRA(RGS)
Dyckia pseudococcinea	BRA(PAR)
Dyckia racinae	BRA(RGS)
Dyckia ragonesei	ARG(CHA, COR, COS, ERI, FOR, SDE, SFE)
Dyckia reitzii	BRA(PAR, RGS, SCA)
Dyckia remotiflora var. montevidensis	ARG(BAI, COS, ERI, MIS) / BRA(RGS) / URY(CAS, CLA, COL, LAV, RNO, RIV)
Dyckia remotiflora var. tandilensis	ARG(BAI)
Dyckia remotiflora var. remotiflora	BRA(PAR, RGS) / URY(CAS, CLA, LAV, MAL, MON, PAY, RIV, ROC)
Dyckia remotiflora var. angustior	BRA(RGS)
Dyckia retardata	BRA(RGS)
Dyckia retroflexa	BRA(RGS)
Dyckia rigida	BRA(RGS)
Dyckia selloa	BRA(PAR, RGS) / URY(Desconocida)
Dyckia strehliana	BRA(RGS)
Dyckia subinermis	ARG(MIS)
Dyckia tobatiensis	PRY(COA)
Dyckia tomentella	PRY(AMA)
Dyckia tuberosa	BRA(PAR, SCA)
Dyckia tweediei	ARG(SAL, SDE)
Dyckia velascana	ARG(CAT, COR, JUJ, LRI, SAL, SJU, SLU, TUC)
Dyckia velloziifolia	PRY(CAU)
Dyckia vestita	PRY(CON)
Dyckia virgata	PRY(PHA)
Dyckia walteriana	BRA(PAR)
Dyschoriste axillaris	ARG(SAL)
Dyschoriste humilis	ARG(BAI, CHA, COR, COS, ERI, SFE) / BRA(RGS) / URY(PAY)
Dyschoriste hygrophiloides	ARG(COS, ERI) / BRA(PAR, RGS) / URY(PAY, SAO)
Dyschoriste lavandulacea	ARG(COS, MIS) / BRA(PAR) / PRY(AMA, CAU, CAA, CAN)
Dyschoriste maranhonis	BRA(RGS)
Dyschoriste paraguariensis	BRA(Fuera del área del proyecto) / PRY(AMA, CAU, CAA, CAN, SPE)
Dyschoriste sagittata	PRY(APA)
Dyschoriste smithii	BRA(RGS, SCA)
Dyschoriste trichanthera	ARG(JUJ, SAL) / PRY(AMA, CAU, CAA, CAN, CON, GUA, ITA, PAI, SPE)
Dyschoriste tweediana	BRA(RGS)
Dyschoriste venturii	ARG(CHA, FOR, SAL, SDE, TUC) / PRY(APY)
Dysopsis glechomoides	ARG(CHU, NEU, RNE, SCR, TDF) / CHL(COQ, BIO, ARA, LLA, AIS, MAG)
Dysopsis hirsuta	CHL(JFE)
Dysphania ambrosioides	ARG(BAI, CAT, CHA, CHU, COR, COS, DFE, ERI, FOR, JUJ, LPA, LRI, MEN, MIS, NEU, RNE, SAL, SJU, SLU, SFE, SDE, TUC) / BRA(RGS) / CHL(TAR, ANT, ATA, COQ, VAL, LBO, MAU, BIO, ARA, LLA, RME, IDE, JFE) / PRY(APY, AMA, BOQ, CAU, CAA, CEN, CON, COA, GUA, ITA, PAI, PHA) / URY(FLA, MON)
Dysphania bonariensis	ARG(COS, ERI) / URY(PAY, SAO)
Dysphania burkartii	ARG(CHA, COR, COS, ERI, LPA, SFE) / PRY(ITA) / URY(ART, RIV)
Dysphania carinata	ARG(BAI, COR, COS, LRI, MIS, SAL, SDE, TUC)
Dysphania chilensis	ARG(BAI, CAT, COR, JUJ, LPA, LRI, MEN, NEU, RNE, SJU, SLU) / CHL(ANT, COQ, VAL, LBO, BIO, LLA, RME)
Dysphania microcarpa	CHL(VAL, RME)
Dysphania multifida	ARG(BAI, CHA, CHU, COR, ERI, JUJ, LPA, MEN, NEU, RNE, SAL, SJU, SFE) / CHL(TAR, ANT, ATA, COQ, VAL, LBO, MAU, BIO, ARA, LLA, RME, JFE) / URY(PAY, ROC)
Dysphania oblanceolata	ARG(CHU, MEN, NEU, RNE, SCR, TDF)
Dysphania pumilio	ARG(BAI, COR, LPA, MIS, SDE, TUC) / PRY(APA)
Dysphania retusa	ARG(BAI, COS, ERI, LPA) / BRA(RGS) / URY(COL, ROC)
Dysphania venturii	ARG(JUJ, SAL, TUC)
Dyssochroma longipes	BRA(PAR, RGS, SCA)
Dyssochroma viridiflorum	BRA(SCA)
Dyssodia papposa	ARG(JUJ)
