Lobivia chrysantha var. chrysantha	ARG(SAL)
Lobivia chrysantha var. hypocyrta	ARG(SAL)
Lobivia chrysochete var. minutiflora	ARG(SAL)
Lobivia chrysochete var. chrysochete	ARG(JUJ, SAL)
Lobivia crassicaulis	ARG(CAT)
Lobivia densispina	ARG(JUJ)
Lobivia einsteinii	ARG(JUJ, SAL)
Lobivia euanthema	ARG(JUJ)
Lobivia famatimensis var. famatimensis	ARG(LRI, SJU)
Lobivia famatimensis var. sanjuanensis	ARG(SJU)
Lobivia formosa var. formosa	ARG(CAT, LRI, MEN, SJU) / CHL(ANT)
Lobivia formosa var. rosarioana	ARG(LRI)
Lobivia gonjianii	ARG(JUJ)
Lobivia haematantha var. haematantha	ARG(CAT, SAL, TUC)
Lobivia haematantha var. kuehnrichii	ARG(SAL)
Lobivia haematantha var. fechseri	ARG(SAL)
Lobivia haematantha var. amblayensis	ARG(SAL)
Lobivia jajoiana var. paucicostata	ARG(JUJ)
Lobivia jajoiana var. jajoiana	ARG(JUJ)
Lobivia kieslingii	ARG(TUC)
Lobivia korethroides	ARG(JUJ, SAL)
Lobivia longispina	ARG(JUJ, SAL) / CHL(TAR)
Lobivia marsoneri var. iridescens	ARG(JUJ)
Lobivia marsoneri var. marsoneri	ARG(JUJ)
Lobivia nigricans	ARG(SAL)
Lobivia pugionacantha	ARG(JUJ)
Lobivia pygmaea	ARG(JUJ)
Lobivia saltensis	ARG(SAL)
Lobivia sanguiniflora	ARG(SAL)
Lobivia schreiteri var. riolarensis	ARG(CAT)
Lobivia schreiteri var. schreiteri	ARG(TUC)
Lobivia silvestrii	ARG(SAL, TUC)
Lobivia walteri	ARG(SAL)
Lobularia maritima	ARG(BAI, CAT, COR, ERI, JUJ, LPA, MEN, NEU, SAL, SJU, SLU) / CHL(TAR, ANT, COQ, VAL, MAU, BIO, ARA, LLA, RME) / URY(MON)
Lockhartia ludibunda	BRA(PAR, SCA)
Lockhartia lunifera	BRA(PAR, SCA)
Loefgrenianthus blanche-amesii	BRA(PAR)
Logfia gallica	CHL(COQ, VAL, LBO, MAU, BIO, ARA, RME)
Lolium multiflorum	ARG(BAI, CAT, CHA, CHU, COR, COS, DFE, ERI, JUJ, LPA, MEN, MIS, NEU, RNE, SAL, SJU, SLU, SCR, SFE, TDF, TUC) / BRA(PAR, RGS) / CHL(TAR, ANT, ATA, COQ, VAL, LBO, MAU, BIO, ARA, LLA, MAG, RME, JFE) / PRY(CEN) / URY(MAL)
Lolium perenne	ARG(BAI, CHA, CHU, COR, ERI, JUJ, LPA, MEN, NEU, RNE, SJU, SLU, SCR, SFE, SDE, TDF) / BRA(PAR, RGS, SCA) / CHL(COQ, VAL, LBO, MAU, BIO, ARA, LLA, MAG, RME, JFE, IPA) / URY(MON)
Lolium remotum	ARG(BAI)
Lolium rigidum ssp. rigidum	ARG(BAI, COR, COS, ERI, LPA, MEN, MIS, RNE, SFE) / CHL(COQ, VAL, LBO, BIO, ARA, LLA, MAG, RME)
Lolium rigidum ssp. lepturoides	ARG(BAI, RNE)
Lolium temulentum	ARG(BAI, CHU, COR, COS, DFE, ERI, LPA, MEN, RNE, SAL, SJU, SLU, SFE, TDF) / BRA(RGS) / CHL(COQ, VAL, BIO, ARA, LLA, RME) / URY(MON)
Lomagramma guianensis	BRA(PAR, RGS, SCA) / PRY(CAN)
Lomanthus bangii	ARG(JUJ, SAL)
Lomariopsis marginata	BRA(PAR, RGS, SCA)
Lomatia dentata	ARG(CHU, NEU, RNE) / CHL(VAL, MAU, BIO, ARA, LLA)
Lomatia ferruginea	ARG(CHU, NEU, RNE, SCR) / CHL(MAU, BIO, ARA, LLA, AIS, MAG)
Lomatia hirsuta ssp. obliqua	ARG(CHU, NEU, RNE) / CHL(VAL, MAU, BIO, ARA)
Lonchocarpus campestris	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, GUA)
Lonchocarpus cultratus	BRA(PAR, RGS, SCA)
Lonchocarpus fluvialis	ARG(CHA, COR, FOR, SFE) / PRY(APY, CEN, CON, PHA)
Lonchocarpus graciliflorus	BRA(PAR)
Lonchocarpus grazielae	BRA(SCA)
Lonchocarpus lilloi	ARG(JUJ, SAL)
Lonchocarpus muehlbergianus	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, CAU, SPE)
Lonchocarpus nitidus	ARG(BAI, COS, ERI, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, CON, COA, GUA, ITA, PAI) / URY(ART, COL, MON, PAY, RNO, ROC, SAO, SOR)
Lonchocarpus nudiflorens	BRA(Fuera del área del proyecto) / PRY(APY, CON)
Lonchocarpus subglaucescens	BRA(PAR)
Lonchocarpus torrensis	BRA(RGS)
Lonicera japonica var. repens	ARG(BAI)
Lonicera japonica var. japonica	ARG(BAI, COS, ERI, JUJ, NEU, RNE, SAL) / BRA(RGS, SCA) / URY(CAS, FLA, MAL, MON, PAY, RIV, SJO, SOR, TAC)
Lophocarpinia aculeatifolia	ARG(CHA, FOR, SAL) / PRY(APY)
Lophopappus cuneatus	ARG(JUJ) / CHL(TAR)
Lophopappus foliosus	ARG(JUJ) / CHL(TAR)
Lophopappus tarapacanus	CHL(TAR)
Lophophytum leandri	ARG(COS, MIS) / BRA(PAR, SCA) / PRY(APY)
Lophophytum mirabile ssp. bolivianum	ARG(JUJ, SAL) / BRA(Fuera del área del proyecto) / PRY(AMA, PAI, SPE)
Lophosoria quadripinnata	ARG(CHU, NEU, RNE) / BRA(PAR, RGS, SCA) / CHL(MAU, BIO, ARA, LLA, AIS, MAG, JFE)
Lophozonia obliqua ssp. valdiviana	CHL(BIO, ARA, LLA)
Lophozonia obliqua ssp. andina	CHL(MAU, BIO, ARA, LLA)
Lorentzianthus viscidus	ARG(CAT, COR, JUJ, LRI, SAL, SLU, TUC)
Lotus angustissimus	BRA(RGS) / URY(DUR, TYT)
Lotus corniculatus	ARG(BAI, CHU, COS, ERI, LPA) / BRA(PAR, RGS, SCA) / CHL(MAU, BIO, ARA, LLA, RME) / URY(MON, TAC)
Lotus ornithopodioides	URY(MON, SOR)
Lotus pedunculatus	ARG(CHU, ERI, NEU, RNE, TDF) / CHL(MAU, BIO, ARA, LLA, AIS) / URY(MON, TAC)
Lotus suaveolens	ARG(BAI, ERI, NEU) / BRA(RGS) / URY(CLA, DUR, FLA, MAL, MON, TAC, TYT)
Lotus subpinnatus	CHL(ANT, ATA, COQ, VAL, LBO, MAU, BIO, ARA, LLA, RME)
Lotus tenuis	ARG(BAI, LPA) / CHL(VAL, BIO, ARA, LLA, RME) / URY(MON, ROC, SJO)
Loudetia flammida	BRA(Fuera del área del proyecto) / PRY(AMA, CAU, CAN, CON, SPE)
Loudetiopsis chrysothryx	PRY(AMA)
Louisiella elephantipes	ARG(BAI, CHA, COS, DFE, ERI, FOR, SFE, SDE) / BRA(PAR, RGS, SCA) / PRY(CEN, CON, COA, PHA)
Loxopterygium grisebachii	ARG(JUJ, SAL, TUC)
Lucilia acutifolia	ARG(BAI, CAT, COR, COS, ERI, JUJ, LRI, MIS, SAL, SLU, TUC) / BRA(PAR, RGS, SCA) / PRY(AMA, CAU, PAI) / URY(CAS, CLA, COL, LAV, MAL, MON, PAY, RNO, RIV, ROC, TAC, TYT)
Lucilia eriophora	CHL(VAL, LBO, ARA, RME)
Lucilia linearifolia	ARG(JUJ, SAL) / BRA(PAR, RGS, SCA)
Lucilia lycopodioides	ARG(JUJ, SAL) / BRA(PAR, RGS, SCA)
Lucilia nitens	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / URY(CAS, CLA, COL, DUR, MAL, MON, PAY, RNO, RIV, ROC, SJO, TAC)
Lucilia recurva	ARG(SAL)
Lucilia tomentosa	BRA(PAR)
Ludwigia bonariensis	ARG(BAI, COS, DFE, ERI, FOR, SAL, SFE, TUC) / PRY(APY, COA, GUA, PHA) / URY(ART, RNO, SAO, SJO, SOR)
Ludwigia bullata	BRA(Fuera del área del proyecto) / PRY(AMA)
Ludwigia caparosa	ARG(BAI, CHA, COS, ERI, MIS, SAL, SFE, TUC) / BRA(PAR, RGS, SCA) / PRY(GUA) / URY(ROC)
Ludwigia decurrens	ARG(CHA, COS, ERI, FOR, JUJ, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, APY, BOQ, CAU, CAA, CEN, COA, GUA, MIE, PAI, PHA, SPE) / URY(ART, SAO)
Ludwigia elegans	ARG(BAI, CHA, COS, ERI, MIS, SFE) / BRA(PAR, RGS, SCA) / PRY(APA, CAU, CAA, CAN, ITA, SPE) / URY(COL, SJO)
Ludwigia erecta	BRA(Fuera del área del proyecto) / PRY(GUA)
Ludwigia filiformis	BRA(PAR)
Ludwigia grandiflora ssp. grandiflora	ARG(BAI, CAT, CHA, COR, COS, ERI, LPA, MEN, SAL, SFE) / BRA(RGS, SCA) / PRY(CEN, COA, GUA, PAI, PHA, SPE) / URY(CAS, CLA, FLO, FLA, MAL, MON, RNO, ROC, SAO, SOR, TAC)
Ludwigia grandiflora ssp. hexapetala	ARG(BAI, ERI, NEU, RNE, SFE, SLU) / BRA(RGS) / CHL(LBO, MAU, BIO, ARA, RME) / PRY(CEN, PHA)
Ludwigia hassleriana	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / PRY(AMA, CAU, CAA, CAN, CEN, COA, GUA, ITA, PAI, PHA, SPE)
Ludwigia helminthorrhiza	BRA(Fuera del área del proyecto) / PRY(APY, CEN, CHO, CON, PHA)
Ludwigia hookeri	ARG(CHA, ERI, MIS) / BRA(PAR, RGS, SCA) / URY(CAS, CLA, MON)
Ludwigia irwinii	ARG(COS, MIS) / BRA(Fuera del área del proyecto) / PRY(CAA, ÑEE, PAI)
Ludwigia lagunae	ARG(BAI, CHA, COS, FOR, SAL, SFE, TUC) / BRA(Fuera del área del proyecto) / PRY(APY, CEN, COA, GUA, ÑEE, PHA, SPE)
Ludwigia laruotteana	BRA(PAR)
Ludwigia leptocarpa	ARG(CHA, COS, ERI, FOR, MIS) / BRA(RGS, SCA) / PRY(CAA, CEN, COA, GUA, PHA) / URY(CLA, ROC)
Ludwigia longifolia	ARG(BAI, CHA, COS, ERI, MIS, SFE, TUC) / BRA(PAR, RGS, SCA) / PRY(COA, ITA) / URY(CAS, LAV, MAL, MON, RIV, ROC, SJO, SOR)
Ludwigia major	ARG(CHA, COS, ERI, FOR, MIS) / BRA(PAR, RGS, SCA) / PRY(AMA, CAU, CAA, CAN, CEN, COA, MIE, ÑEE, PAI, PHA) / URY(CLA, FLO, PAY, RNO)
Ludwigia martii	ARG(COS, ERI, MIS) / BRA(PAR) / PRY(AMA, CAU, COA, ÑEE)
Ludwigia multinervia	BRA(RGS, SCA) / URY(ROC)
Ludwigia neograndiflora	ARG(CHA, COS, ERI, FOR, MIS) / BRA(RGS) / PRY(AMA, CAU, CAA, CEN, COA, GUA, ÑEE, PAI)
Ludwigia nervosa	BRA(PAR) / PRY(AMA, CAU, CAN, CEN, COA)
Ludwigia octovalvis	ARG(CHA, COS, ERI, MIS, SFE) / BRA(PAR, SCA) / CHL(TAR) / PRY(APY, AMA, CEN, COA, ÑEE, PAI, PHA)
Ludwigia peploides ssp. montevidensis	ARG(BAI, ERI, MEN, SJU) / BRA(RGS) / CHL(ATA, COQ, VAL, BIO, ARA, LLA, RME) / URY(CAS, COL, FLA, MON, ROC, SAO, SOR)
Ludwigia peploides ssp. peploides	ARG(BAI, CHA, COS, ERI, FOR, MIS, SAL, SFE, TUC) / BRA(PAR, RGS, SCA) / PRY(APY, CAU, CEN, CON, COA, GUA, ÑEE, PHA) / URY(CAS, COL, PAY, SAO, SOR)
Ludwigia peruviana	ARG(BAI, CAT, CHA, COS, ERI, JUJ, MIS, SAL, SFE, TUC) / BRA(PAR, RGS, SCA) / CHL(LBO, BIO) / PRY(APA, CAU, CAA, CEN, COA) / URY(CAS, COL, PAY)
Ludwigia pseudonarcissus	ARG(COS, ERI, MIS) / BRA(PAR) / PRY(AMA, CAA, CEN, COA, GUA, ÑEE, PAI)
Ludwigia sedoides	BRA(Fuera del área del proyecto) / PRY(APY)
Ludwigia sericea	ARG(CHA, COS, ERI, FOR, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, CAU, CAA, CAN, CEN, COA, GUA, ITA, MIE, PAI) / URY(ART, SAO)
Ludwigia torulosa	BRA(PAR) / PRY(AMA)
Luehea candicans	ARG(FOR, MIS) / BRA(PAR) / PRY(APY, CAA, CAN, CEN, CON, COA, PAI, SPE)
Luehea conwentzii	BRA(PAR)
Luehea divaricata	ARG(BAI, CHA, COS, ERI, FOR, MIS, SFE) / BRA(PAR, RGS, SCA) / PRY(APA, AMA, CAU, CAA, CAN, CEN, CON, GUA, ITA, ÑEE, PAI, SPE) / URY(ART, CLA, MAL, PAY, RNO, RIV, ROC, SAO, SOR, TAC)
Luehea fiebrigii	ARG(SAL)
Luehea grandiflora	BRA(PAR) / PRY(APY, APA, AMA, CAN, CON)
Luehea microcarpa var. polymorpha	PRY(CON)
Luehea microcarpa var. microcarpa	ARG(MIS) / BRA(Fuera del área del proyecto) / PRY(AMA, CON)
Luehea paniculata	ARG(MIS) / BRA(SCA) / PRY(AMA, COA)
Luetzelburgia guaissara	BRA(PAR, SCA)
Luffa aegyptiaca	ARG(CHA, COS, FOR, JUJ, MIS, SAL, TUC) / BRA(PAR, RGS) / PRY(CEN)
Lulia nervosa	BRA(PAR, SCA)
Luma apiculata	ARG(CHU, NEU, RNE) / CHL(COQ, VAL, LBO, MAU, BIO, ARA, LLA, AIS, RME)
Luma chequen	CHL(COQ, VAL, LBO, MAU, BIO, ARA, LLA, RME)
Lunaria annua	ARG(NEU, RNE)
Lundia corymbifera	BRA(PAR, RGS)
Lundia virginalis	BRA(PAR, SCA)
Lupinus albescens	ARG(BAI, COS, ERI, MIS, SFE) / BRA(RGS) / PRY(APA) / URY(ART, COL, RIV, SJO, SOR, TAC)
Lupinus albus	CHL(BIO, ARA)
Lupinus alivillosus	ARG(TUC)
Lupinus andicola	ARG(LRI, MEN, SJU)
Lupinus angustifolius	ARG(ERI) / CHL(BIO) / URY(FLA, MAL)
Lupinus arboreus	ARG(NEU, RNE, TDF) / CHL(COQ, VAL, LBO, MAU, BIO, ARA, LLA)
Lupinus aureonitens	ARG(BAI, LPA)
Lupinus austrorientalis	ARG(CAT, JUJ)
Lupinus bracteolaris var. leptophyllus	BRA(RGS) / URY(MON, PAY, RIV, TAC, TYT)
Lupinus bracteolaris var. tenuifolius	URY(CLA, TAC)
Lupinus bracteolaris var. bracteolaris	ARG(BAI, COS, ERI) / BRA(RGS, SCA) / URY(ART, CAS, CLA, COL, FLA, LAV, MAL, MON, PAY, ROC, SJO, SOR, TAC, TYT)
Lupinus buchtienii	ARG(CAT, JUJ, LRI, SAL, TUC)
Lupinus burkartianus	ARG(CAT, TUC)
Lupinus erectifolius	ARG(JUJ, SAL)
Lupinus gibertianus var. reineckianus	ARG(CHA, COS, ERI, MIS, SFE, TUC) / BRA(RGS) / URY(COL)
Lupinus gibertianus var. gibertianus	ARG(BAI, CHA, COS, ERI, FOR, MIS, SFE, TUC) / BRA(RGS, SCA) / PRY(ITA, ÑEE) / URY(ART, CLA, COL, LAV, MAL, MON, PAY, RNO, RIV, SAO, SJO, TAC)
Lupinus gibertianus var. berroanus	ARG(CHA, COS, ERI, MIS, SFE, TUC) / URY(COL, SAO)
Lupinus grisebachianus	ARG(JUJ, SAL, TUC)
Lupinus guaraniticus	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / PRY(APA)
Lupinus hieronymi	ARG(LRI)
Lupinus honoratus	ARG(CAT, COR, JUJ, TUC)
Lupinus ignobilis	ARG(JUJ, SAL, TUC)
Lupinus intortus	ARG(JUJ)
Lupinus jujuyensis	ARG(JUJ)
Lupinus lanatus	ARG(MIS) / BRA(RGS, SCA) / URY(ART, RIV)
Lupinus linearis	ARG(COS, ERI, MIS) / BRA(RGS, SCA) / PRY(ITA) / URY(ART, CAS, CLA, COL, LAV, MAL, MON, PAY, RNO, ROC, SOR, TYT)
Lupinus luteus	CHL(VAL)
Lupinus magnistipulatus	ARG(MIS) / BRA(PAR, RGS, SCA)
Lupinus microcarpus	ARG(CHU, MEN, RNE, SCR, SJU) / CHL(TAR, ANT, ATA, COQ, VAL, LBO, MAU, BIO, ARA, LLA, RME)
Lupinus multiflorus	ARG(BAI, COS, ERI, SFE) / BRA(PAR, RGS, SCA) / URY(CAS, CLA, COL, FLA, LAV, MAL, MON, PAY, RNO, SJO)
Lupinus opertospicus	ARG(JUJ)
Lupinus oreophilus	CHL(TAR, ANT)
Lupinus paraguariensis	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / PRY(CAU, COA, SPE) / URY(PAY)
Lupinus paranensis	BRA(PAR, RGS, SCA)
Lupinus polyphyllus	ARG(CHU, NEU, RNE, TDF) / CHL(LLA)
Lupinus reitzii	BRA(PAR, RGS, SCA)
Lupinus rubriflorus	BRA(RGS, SCA)
Lupinus sellowianus	ARG(MIS) / BRA(PAR)
Lupinus subacaulis	ARG(JUJ, SAL) / CHL(TAR, ANT)
Lupinus subinflatus	ARG(JUJ, LRI, SAL, TUC) / CHL(TAR, ANT)
Lupinus tafiensis	ARG(TUC)
Lupinus tarapacensis	CHL(TAR)
Lupinus tomentosus	ARG(JUJ)
Lupinus tucumanensis	ARG(LRI, TUC)
Lupinus uleanus	BRA(RGS, SCA)
Lupinus ultramontanus	ARG(CAT, SAL)
Lupinus umidicola	ARG(CAT, COS, JUJ, SAL, TUC)
Lupinus werdermannianus	CHL(TAR)
Luziola bahiensis	ARG(COS, ERI, MIS) / BRA(PAR, RGS, SCA) / PRY(CAN)
Luziola brasiliensis	BRA(PAR, SCA)
Luziola fragilis	BRA(PAR)
Luziola gracillima	ARG(FOR, SAL) / PRY(PHA)
Luziola peruviana	ARG(BAI, CHA, COR, COS, ERI, FOR, JUJ, MIS, SAL, SFE, TUC) / BRA(PAR, RGS, SCA) / PRY(CAA, CAN, CEN, COA, PAI, PHA, SPE) / URY(FLA, PAY, RNO, ROC, SOR, TAC, TYT)
Luziola spruceana	BRA(Fuera del área del proyecto) / PRY(CEN, PHA)
Luziola subintegra	ARG(FOR) / BRA(Fuera del área del proyecto) / PRY(CEN, PHA)
Luzula alopecurus	ARG(SCR, TDF) / CHL(ARA, AIS, MAG)
Luzula antarctica	ARG(SCR, TDF) / CHL(MAG)
Luzula brachyphylla	ARG(CHU, NEU, SCR, TDF) / CHL(MAG)
Luzula campestris	ARG(TDF) / CHL(MAU, BIO, MAG)
Luzula chilensis	ARG(CHU, MEN, NEU, RNE, SCR) / CHL(VAL, BIO, ARA)
Luzula excelsa	ARG(BAI, CAT, CHA, CHU, COR, JUJ, LRI, MEN, NEU, SAL, SLU, TUC) / CHL(MAU, ARA, AIS, MAG)
Luzula leiboldii	ARG(MEN, NEU) / CHL(VAL, MAU, BIO, RME)
Luzula masafuerana	CHL(JFE)
Luzula mendocina	ARG(BAI, COR, MEN, SLU)
Luzula ostenii	URY(FLA, LAV, MAL)
Luzula parvula	ARG(MEN) / CHL(RME)
Luzula peruviana	ARG(JUJ, SAL, TUC)
Luzula pumila	ARG(TDF)
Luzula racemosa	ARG(CAT, CHU, COR, JUJ, LRI, MEN, NEU, RNE, SAL, SJU, SLU, SCR, TDF, TUC) / CHL(COQ, VAL, LBO, MAU, BIO, ARA, LLA, AIS, MAG, RME)
Luzula ruiz-lealii	ARG(CHU, MEN)
Luzula tristachya	CHL(COQ, VAL, BIO, ARA, LLA)
Luzula ulei	BRA(PAR, RGS, SCA)
Luzuriaga marginata	ARG(CHU, RNE, SCR, TDF) / CHL(LLA, AIS, MAG)
Luzuriaga polyphylla	CHL(MAU, BIO, ARA, LLA, AIS, MAG)
Luzuriaga radicans	ARG(CHU, RNE, SCR, TDF) / CHL(MAU, BIO, ARA, LLA, AIS)
Lycapsus tenuifolius	CHL(IDE)
Lychnis coronaria	BRA(SCA) / CHL(ARA)
Lycianthes asarifolia	ARG(CHA, FOR, JUJ, MIS, SAL, SFE, TUC) / BRA(PAR) / PRY(CEN, GUA)
Lycianthes fasciculata	ARG(CHA, JUJ, SAL, TUC)
Lycianthes lycioides	ARG(JUJ, SAL, TUC) / PRY(APA)
Lycianthes pauciflora	ARG(MIS) / BRA(PAR) / PRY(APA, AMA, CAU, CAN, CON, GUA, ITA, PAI, PHA, SPE)
Lycianthes rantonnetii	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, CAU, CAA, CAN, COA, GUA, ITA, MIE, PAI)
Lycium ameghinoi	ARG(CHU, MEN, NEU, RNE, SCR)
Lycium americanum	ARG(CHA, COR, COS, ERI, FOR, JUJ, LRI, SAL, SDE, SFE, TUC) / PRY(APY, PHA)
Lycium athium	ARG(FOR, SDE)
Lycium barbarum	ARG(SCR)
Lycium boerhaviaefolium	ARG(BAI, CAT, CHA, COR, COS, ERI, FOR, JUJ, LPA, LRI, MEN, NEU, SAL, SJU, SLU, SFE, SDE, TUC) / BRA(RGS) / CHL(ANT) / PRY(APY, CEN, CON, PHA) / URY(PAY, RNO)
Lycium bridgesii	CHL(ATA, COQ)
Lycium cestroides	ARG(BAI, CAT, CHA, COR, COS, JUJ, LRI, SAL, SDE, SFE, SJU, SLU, TUC) / URY(MON, SJO)
Lycium chanar	ARG(CAT, LRI, MEN, SAL, SJU)
Lycium chilense var. comberi	ARG(CHU, NEU, RNE)
Lycium chilense var. confertifolium	ARG(BAI, COR, LPA, LRI, MEN, NEU, RNE, SJU, SLU) / CHL(COQ, VAL, RME)
Lycium chilense var. descolei	ARG(BAI, CHU, MEN, RNE, SCR) / PRY(PHA)
Lycium chilense var. chilense	ARG(BAI, CAT, CHU, COR, LPA, LRI, MEN, NEU, RNE, SJU, SLU, SCR, SDE, TUC) / CHL(COQ, VAL, LBO, MAU, RME)
Lycium chilense var. minutifolium	ARG(BAI, CHU, LPA, MEN, RNE) / CHL(ATA, COQ)
Lycium chilense var. glaberrimum	ARG(MEN) / CHL(ATA, COQ, VAL)
Lycium chilense var. filifolium	ARG(BAI, CHU, COR, LPA, LRI, MEN, NEU, RNE, SDE, SJU, SLU) / CHL(ATA, COQ)
Lycium chilense var. vergarae	ARG(CAT, JUJ, LRI, MEN, SJU) / CHL(TAR, ATA, COQ)
Lycium ciliatum	ARG(BAI, CAT, CHA, COR, COS, ERI, JUJ, LPA, LRI, MEN, SAL, SDE, SFE, SJU, SLU, TUC)
Lycium ciliatum x cestroides	ARG(COR)
Lycium ciliatum x elongatum	ARG(COR)
Lycium cuneatum	ARG(CHA, COS, FOR, JUJ, SAL, SFE) / PRY(APY, AMA, PHA)
Lycium cyathiforme	ARG(JUJ, SAL)
Lycium deserti	CHL(ANT, ATA)
Lycium distichum	CHL(TAR)
Lycium elongatum	ARG(CAT, COR, LRI, MEN, SDE, SJU, SLU, TUC)
Lycium elongatum x cestroides	ARG(CAT, COR)
Lycium fuscum	ARG(CAT, LRI, MEN, SJU)
Lycium gilliesianum	ARG(BAI, CAT, CHA, CHU, COR, LPA, LRI, MEN, NEU, RNE, SAL, SCR, SLU)
Lycium glomeratum	ARG(MIS) / BRA(PAR) / PRY(APY, APA, CEN, PHA)
Lycium humile	ARG(CAT, JUJ, SAL) / CHL(TAR, ANT, ATA)
Lycium infaustum	ARG(BAI, CAT, COR, ERI, LPA, LRI, MEN, SAL, SDE, SFE, SJU, SLU, TUC)
Lycium leiostemum	CHL(TAR, ANT)
Lycium minutifolium	CHL(ANT, ATA, COQ)
Lycium morongii	ARG(CHA, COR, COS, ERI, FOR, MIS, SAL, SDE, SFE, TUC) / PRY(APY, CEN, CON, ÑEE, PAI, PHA)
Lycium nodosum	ARG(CHA, COR, COS, ERI, FOR, JUJ, TUC) / PRY(APY, PHA)
Lycium pubitubum	ARG(SCR)
Lycium rachidocladum	CHL(ATA, COQ)
Lycium repens	ARG(CHU, SCR)
Lycium schreiteri	ARG(CAT, LRI, SJU, TUC)
Lycium stenophyllum	CHL(TAR, ANT, ATA, COQ)
Lycium tenuispinosum var. friesii	ARG(CAT, COR, JUJ, LRI, MEN, SAL, SDE, SJU, TUC)
Lycium tenuispinosum var. tenuispinosum	ARG(BAI, CHU, COR, JUJ, LPA, LRI, MEN, NEU, RNE, SAL, SJU, SLU, SFE, SDE) / PRY(APY)
Lycium tenuispinosum var. calycinum	ARG(CAT, JUJ, LRI, SAL, SJU, TUC) / CHL(BIO)
Lycium vimineum	ARG(BAI, ERI, SFE) / URY(DUR)
Lycopodiella caroliniana var. paradoxa	BRA(PAR, SCA) / PRY(CAU)
Lycopodiella geometra	ARG(COS) / BRA(PAR, RGS, SCA) / PRY(CAU)
Lycopodiella longipes	ARG(COS, MIS) / BRA(PAR, RGS, SCA) / PRY(APA, APY, CAU, CAN) / URY(MON)
Lycopodiella pendulina	PRY(AMA)
Lycopodiella tupiana	BRA(PAR, RGS, SCA) / PRY(CAU, CAN) / URY(CAS, COL, MAL, MON, ROC)
Lycopodium clavatum	ARG(COR, JUJ, MIS, SAL, TUC) / BRA(PAR, RGS, SCA) / PRY(CAU)
Lycopsis arvensis	ARG(COR, LPA, MEN, NEU, RNE)
Lycopus europaeus	CHL(LLA)
Lygodium venustum	ARG(FOR, MIS) / BRA(RGS) / PRY(PAI)
Lygodium volubile	ARG(MIS) / BRA(PAR, RGS, SCA) / PRY(AMA, CAA, CAN, COA, PAI)
Lyroglossa euglossa	BRA(PAR)
Lyroglossa grisebachii	BRA(PAR)
Lysimachia sertulata	ARG(NEU, RNE) / CHL(MAU, BIO, ARA, LLA)
Lythrum hyssopifolium	ARG(BAI, COS, DFE, ERI, LPA, NEU, RNE, SFE, SJU) / BRA(RGS, SCA) / CHL(TAR, ATA, COQ, VAL, LBO, MAU, BIO, ARA, LLA, RME, JFE) / URY(CAS, COL, FLA, MAL, MON)
Lythrum junceum	BRA(PAR)
Lythrum maritimum	ARG(BAI, CAT, CHA, COR, COS, ERI, JUJ, SAL, SFE, SJU, SLU, TUC) / BRA(RGS, SCA) / CHL(TAR, ATA, VAL, JFE) / URY(CLA, MON)
Lythrum portula	CHL(ARA, LLA)
Lythrum salicaria	ARG(CHU) / CHL(LLA, RME)
Lytocaryum hoehnei	BRA(PAR)
Lytoneuron crenulans	ARG(JUJ, SAL) / BRA(PAR, RGS, SCA)
Lytoneuron lomariaceum	ARG(MIS) / BRA(PAR, RGS, SCA) / PRY(APA, AMA, CAU, CAN, COA, SPE) / URY(RIV)
